ID;eventID;longitude;latitude;depth;magnitude;rake;dip;strike;rupture_width;rupture_length;midpt_lon;midpt_lat;midpt_depth;scale_law;slip;bottom_roughness;seeds_gm;exposure_model;vulnerability_model_eq;vulnerability_model_ts
19540;461294;-72,02192;-33,12104;38,71024;6,75;90;11,8413;11,23809;21,61203286;29,58010159;-72,05715832;-33,07141302;37,80950728;Stafford;0,875353484;0,025487189;2572172502;;;
19541;461295;-69,60799;-34,0124;159,2804;6,2;-90;61,46403;62,83782;12,36415182;6,532106576;-69,69888524;-34,03604902;156,5565899;WellsCoppersmith;1,03671923;0,012020715;4272086142;;;
19542;461318;-68,48463;-31,15812;14,26585;6,15;90;72,2967;5,536825;14,31967944;4,598993072;-68,48954332;-31,15339485;10,16909093;WellsCoppersmith;1,069750982;0,018148438;4230005636;;;
19543;461365;-72,04627;-35,6755;63,71879;7,05;90;14,8749;23,1789;11,05219648;25,67038054;-72,02190035;-35,65032147;63,96598576;WellsCoppersmith;5,559014945;0,024439141;3666570985;;;
19544;461366;-71,1765;-29,32773;39,10829;6,85;90;20,23675;6,680433;11,01291495;7,743757164;-71,17009493;-29,35698414;39,48574031;WellsCoppersmith;9,268826104;0,009691676;2055408021;;;
19545;461373;-71,97718;-31,5549;8;6,45;-45;75,0004;304,971;10,5949978;25,51917266;-71,97710089;-31,55203783;6,465193287;Stafford;0,73436384;0,086178698;3677013478;;;
19546;461406;-71,40839;-32,36429;8;6,05;-90;44,99968;304,9879;7,46547085;10,57207698;-71,42737269;-32,35101125;6,929011667;WellsCoppersmith;0,631918725;0,015068436;1350663317;;;
19547;461409;-70,96944;-28,84814;45,52187;6,55;90;20,29371;6,488229;15,06365228;22,17650047;-70,9701728;-28,81175594;45,32081254;Stafford;0,839567173;0,029810954;2638228082;;;
19548;461412;-69,69765;-35,15475;166,1955;6,4;-90;62,21296;18,58443;18,35298547;25,64769717;-69,67838625;-35,07569993;163,209298;Stafford;0,354914422;0,052073024;1909746482;;;
19549;461418;-70,45559;-34,47018;143,268;6,1;-90;60,30798;11,54778;9,664585419;14,08623525;-70,45871221;-34,44306309;140,9167553;Stafford;0,435412186;0,012603782;2445050432;;;
19550;461423;-70,16132;-34,68517;144,4501;6,1;-90;59,0508;15,02985;10,9362251;14,11473569;-70,15108844;-34,61511114;141,8624955;WellsCoppersmith;0,384006481;0,049208515;840664991;;;
19551;461437;-70,79582;-31,93751;15;6,05;-90;44,99925;90,03036;10,62436663;15,73054987;-70,81119083;-31,93544152;14,67229871;Stafford;0,298422656;0,02073196;532027828;;;
19552;461477;-68,75138;-32,03681;6;6,55;90;44,99902;0,0337927;7,908750252;20,12791803;-68,74899613;-32,04236333;6,318075968;Stafford;1,761862568;0,018040395;982085887;;;
19553;461493;-68,68027;-32,60333;130,1804;6,2;-90;41,37715;28,57972;11,9139965;16,64024205;-68,68618615;-32,60901313;130,0142527;Stafford;0,422339438;0,057946226;2811537784;;;
19554;461518;-70,34998;-32,68918;96,19193;6,3;-90;59,09969;16,52495;8,880118729;12,17962969;-70,3619203;-32,70414324;94,83778921;WellsCoppersmith;1,09351788;0,01341036;2754369496;;;
19555;461528;-69,50204;-30,59789;6;6,25;90;74,99955;90,03072;8,25919487;14,15141054;-69,49452143;-30,5968415;5,547151115;Stafford;0,851415009;0,059951193;1028128661;;;
19556;461546;-72,32093;-33,44348;8;6,45;-45;75,00031;304,9706;7,092397797;21,36724683;-72,3234818;-33,43553579;4,587252769;Stafford;1,310198483;0,003763395;3524094923;;;
19557;461574;-70,80082;-31,30799;15;6,65;-90;60,00086;0,02662749;12,69205131;23,7350369;-70,80660096;-31,34342452;13,1059564;Stafford;1,315094662;0,012613386;484639487;;;
19558;461577;-69,10175;-33,40351;153,9923;6,1;-90;58,13551;32,1039;6,396690472;10,1320133;-69,09439528;-33,36792042;151,2628359;Stafford;0,914592547;0,021921759;2294841260;;;
19559;461585;-69,23952;-32,22352;136,2888;6,1;-90;42,79191;19,88254;8,683937115;12,82833801;-69,28635502;-32,25403985;133,2874226;Stafford;0,532098067;0,038716654;2378442342;;;
19560;461594;-69,17985;-31,58715;16;6,15;90;74,99854;90,02918;10,07364875;16,08171729;-69,18134702;-31,58796189;16,34796499;WellsCoppersmith;0,43487007;0,006369665;3120742740;;;
19561;461609;-69,36193;-35,21797;199,8518;6,5;-90;64,06241;41,04766;16,09790124;23,80373729;-69,35096341;-35,20051443;198,6842293;Stafford;0,615834958;0,015836945;4238855595;;;
19562;461613;-71,3171;-35,38511;8,355165;6,85;-90;45,00031;90,07503;20,03070867;29,86041271;-71,24970258;-35,36929152;5,848535073;WellsCoppersmith;1,321559208;0,077604585;4134005171;;;
19563;461631;-71,7014;-32,90389;8;6,65;-90;44,99993;304,9764;10,16244323;14,51686666;-71,75222648;-32,87044609;6,168576771;WellsCoppersmith;2,685392211;0,022676564;3889898921;;;
19564;461639;-72,30069;-33,60861;10;7,25;-90;45,0006;304,9311;11,8598263;62,22198213;-72,21225686;-33,66295749;11,71264138;WellsCoppersmith;4,264386651;0,018108572;129822874;;;
19565;461650;-69,1545;-31,17176;134,2734;6,4;-90;42,2542;4,818517;10,46563029;18,02952208;-69,18607988;-31,16356854;130,7604513;Stafford;0,885378847;0,029449943;230945791;;;
19566;461700;-71,84919;-34,19099;4,755282;6,05;-90;72,10345;136,4866;10,94065589;14,91545672;-71,80463328;-34,23002713;4,880670691;Stafford;0,305632005;0,022673159;3074449924;;;
19567;461713;-72,13778;-35,06226;8;6,45;-45;74,99917;304,9684;11,61552548;30,96399669;-72,13880486;-35,05913795;6,659620521;WellsCoppersmith;0,552055665;0,028957766;4048185096;;;
19568;461749;-70,5571;-34,40202;12;7,55;90;60,00043;90,28426;50,23281135;99,35093303;-70,51589803;-34,42519994;17,0894177;WellsCoppersmith;1,777130459;0,051934753;914336969;;;
19569;461767;-72,52908;-33,62334;8;6,05;-90;44,99954;120,0205;8,008354623;14,50871574;-72,57936505;-33,59493851;6,430796164;Stafford;0,429246218;0,039039605;1966033155;;;
19570;461802;-68,56356;-31,78343;3,009075;6,05;90;37,80899;353,2734;12,72277372;12,75708845;-68,53254873;-31,79085519;6,071901431;Stafford;0,307287841;0,01369376;2055910718;;;
19571;461803;-68,86199;-30,59789;7,260307;6,75;90;45,00009;0,03834025;14,00948616;28,07013205;-68,86419284;-30,59328399;6,961837961;Stafford;1,423023536;0,010856961;3937615009;;;
19572;461811;-70,28772;-32,20731;12,59868;7,15;90;45,00062;0,06404027;20,75189714;31,04888593;-70,32006924;-32,21164666;8,300085712;WellsCoppersmith;3,457601337;0,017769089;1449001048;;;
19573;461819;-72,24765;-35,06226;8;6,65;-90;44,99981;120,031;11,20980719;25,26171319;-72,25539804;-35,05605296;7,015152322;Stafford;1,399000283;0,049957857;1481720845;;;
19574;461825;-69,16863;-31,34115;118,9756;6,8;-90;41,81343;4,273462;22,21775517;38,25758825;-69,19976954;-31,25011172;114,7948644;Stafford;0,7824579;0,040700121;1315406147;;;
19575;461858;-70,65764;-34,12551;108,0699;6,5;-90;57,59989;45,42812;11,13097129;18,41999194;-70,70478112;-34,09910146;99,79087732;Stafford;1,150949442;0,004554872;70182860;;;
19576;461862;-69,87879;-33,25774;114,559;6,8;-90;53,3573;23,0879;21,7148564;35,79611149;-69,87146132;-33,09528789;104,5119558;Stafford;0,855629859;0,044905581;2264259939;;;
19577;461865;-70,72036;-32,93417;97,87085;6,1;-90;58,67083;14,82612;7,813232521;8,136517273;-70,7127507;-32,88718585;96,39085381;WellsCoppersmith;0,932415416;0,076501787;425175323;;;
19578;461877;-69,0806;-30,96223;7,914323;6,55;90;75,00109;90,04382;11,32557359;20,39995764;-69,08541646;-30,97332626;12,68192926;WellsCoppersmith;1,213917782;0,11818424;2459726088;;;
19579;461882;-69,77365;-34,00101;162,5852;7;-90;64,68806;59,91949;16,22663133;30,94437703;-69,77237464;-33,94896364;152,0851634;Stafford;2,642826374;0,032373394;3593652352;;;
19580;461910;-68,82198;-31,39425;137,7906;6,6;-90;38,24275;3,941647;16,31259145;27,46339164;-68,86540389;-31,33590871;133,4398681;Stafford;0,744049135;0,007437489;1699626536;;;
19581;461914;-71,81097;-29,59493;23,44911;7,65;90;15,24747;7,306035;46,33913485;93,55563008;-71,78029614;-29,58901347;24,23595541;Stafford;2,889754149;0,081904122;3716859126;;;
19582;461918;-70,90426;-31,57778;15;6,65;-90;60,0003;0,02655095;9,595659686;19,42512106;-70,91840945;-31,5314435;10,34985791;Stafford;2,125397543;0,024523032;1301502103;;;
19583;461919;-72,1068;-35,69178;8;6,05;-45;75,00027;304,9784;7,300736328;13,03447016;-72,17073049;-35,65438668;7,458260319;Stafford;0,524105478;0,128421283;2679282224;;;
19584;461928;-69,05675;-32,92504;15,04538;6,05;90;39,87183;197,7249;6,762559071;3,919446588;-69,0570088;-32,9505038;15,80182388;WellsCoppersmith;1,88166767;0,020625005;1709614864;;;
19585;461935;-71,89646;-30,17269;23,48236;6,65;90;8,337859;7,366413;13,89835886;25,67763853;-71,94815067;-30,1489658;22,71028712;WellsCoppersmith;1,110094992;0,014451799;1153307346;;;
19586;461992;-69,29449;-34,36558;190,0078;6,9;-90;54,08636;353,2296;18,17703612;18,13151523;-69,29335025;-34,445604;187,3178567;WellsCoppersmith;2,850503482;0,011619157;3836714971;;;
19587;461993;-68,41354;-31,8854;15,04538;6,25;90;38,81923;27,02178;7,161753114;16,67332695;-68,42221415;-31,87160977;13,87318225;WellsCoppersmith;0,833368601;0,026119675;1414966788;;;
19588;462033;-70,08112;-34,80716;147,6219;6,2;-90;57,85114;9,355141;7,106641105;11,99760383;-70,07823794;-34,73888622;145,2832434;Stafford;0,982018897;0,014460891;2013085115;;;
19589;462042;-71,10727;-30,02606;8;6,15;-45;74,99794;304,9827;10,03043577;17,0306203;-71,10828744;-30,02277242;6,587729595;Stafford;0,412409326;0,024122883;4279739019;;;
19590;462044;-72,34639;-32,47836;25,31675;6,65;90;20,19483;7,389805;20,22779725;26,28453975;-72,31488812;-32,43890726;26,20997263;Stafford;0,745126101;0,012218165;2244387618;;;
19591;462070;-72,1346;-30,37641;20,77163;7,05;90;17,62368;7,426616;17,8344932;45,45668947;-72,15173976;-30,38814487;20,30007225;WellsCoppersmith;1,945450428;0,016913734;2822755101;;;
19592;462082;-69,08237;-30,77776;26;6,25;90;74,99955;90,03072;12,84769146;15,36615154;-69,08550034;-30,77715203;25,73905084;Stafford;0,504067312;0,020950956;3620508698;;;
19593;462105;-71,35433;-29,2271;31,79706;8,35;90;18,77118;7,028293;64,4338801;217,0233395;-71,42057411;-29,43391413;30,56928213;Stafford;10,0521282;0,018330628;2046609264;;;
19594;462137;-72,88573;-35,50797;10;7,15;-45;75,00008;304,8774;14,93993578;72,21517533;-72,88720158;-35,50349808;8,078656511;Stafford;2,064911983;0,068746012;291005964;;;
19595;462163;-71,51486;-32,36429;8;6,25;-45;75,00138;304,9754;12,56426578;21,36542114;-71,54109161;-32,34999727;8,644038055;Stafford;0,370706476;0,018110723;2101327053;;;
19596;462172;-71,34254;-33,18998;50,44086;6,75;90;11,00195;13,62776;21,7322634;29,57217475;-71,28306332;-33,19953864;51,53634367;Stafford;0,870744061;0,050143448;1274371155;;;
19597;462195;-68,43148;-31,84107;12,0363;6,65;90;38,31005;9,95555;11,07123038;27,00989367;-68,44387077;-31,83967059;10,97779112;WellsCoppersmith;1,324829478;0,024058306;2396664166;;;
19598;462206;-70,08979;-35,91643;163,1804;6,6;-90;70,14693;9,52575;11,92645305;26,43824811;-70,12330725;-36,06400032;161,7471123;WellsCoppersmith;1,057145508;0,029000966;3246265786;;;
19599;462251;-71,71448;-32,65865;40,25433;6,55;90;9,594557;8,018344;14,32599824;21,86490181;-71,78269976;-32,679561;39,24007894;Stafford;0,895377797;0,045277851;927924877;;;
19600;462263;-71,70313;-34,97232;8;6,45;90;44,99853;30,05177;17,07350932;20,38756216;-71,73852829;-35,00269307;6,863188454;Stafford;0,570414624;0,031565171;1862180296;;;
19601;462264;-70,8804;-34,81534;5;6,15;-90;45,00082;90,03832;11,37169724;7,036746615;-70,82505292;-34,80885191;3,974611871;WellsCoppersmith;0,880403061;0,057379437;4174062951;;;
19602;462305;-69,20834;-30,89366;4,755282;6,35;180;72,07299;4,399337;9,779125686;21,92543426;-69,20852674;-30,89316343;4,576257034;Stafford;0,655587272;0,019784575;173997418;;;
19603;462309;-70,612;-28,67519;58,15434;6,95;90;20,41208;7,344197;10,54345125;29,65161216;-70,6403482;-28,64517335;56,94339133;WellsCoppersmith;3,571475211;0,023669848;405910947;;;
19604;462311;-71,41766;-32,18443;8;6,45;-90;44,9994;120,0251;6,400425811;24,60626444;-71,42505121;-32,17531014;5,944791373;WellsCoppersmith;1,260736105;0,090556141;905269107;;;
19605;462314;-68,10303;-31,05594;141,2033;6,1;-90;37,37288;3,260258;6,361660236;10,77974205;-68,12869867;-31,05496986;138,9456243;Stafford;0,86437044;0,015142085;3964417936;;;
19606;462337;-71,98662;-34,43481;14,26585;6,15;-90;72,19288;143,5296;8,776829455;16,30895411;-72,00112382;-34,41440411;11,54453748;WellsCoppersmith;0,492169815;0,093679012;4202783781;;;
19607;462339;-70,99965;-32,47711;5,807652;6,25;-90;60,00187;0,0191725;8,6863166;14,6927828;-71,00525882;-32,36809546;3,969643409;Stafford;0,779720643;0,008396605;917956052;;;
19608;462365;-72,01499;-35,92793;98,52425;6,4;-90;49,41042;22,06674;9,557400934;10,50362603;-72,03692534;-35,93526082;96,52318022;WellsCoppersmith;1,664177666;0,033746979;435363301;;;
19609;462451;-68,77231;-33,28044;143,8378;6,2;-90;46,1583;33,79139;11,00893988;11,73833887;-68,84190325;-33,33744801;141,8708144;WellsCoppersmith;0,647927782;0,038256955;4255627883;;;
19610;462481;-72,52161;-33,80321;8;6,05;-90;44,99956;304,9879;7,843544807;6,821109468;-72,52266484;-33,80068197;7,003104689;WellsCoppersmith;0,93220482;0,01531067;2677032068;;;
19611;462486;-68,86647;-31,31735;6;6,15;90;45,00045;0,0178217;8,368862446;13,04531311;-68,8708646;-31,32938875;5,410455611;Stafford;0,645294269;0,02198301;3081040278;;;
19612;462492;-72,37729;-34,61192;8,344759;6,55;-45;75,0012;304,9634;8,096925979;25,71599972;-72,37840214;-34,60850746;6,878918765;Stafford;1,346961442;0,053440456;1974611540;;;
19613;462497;-68,89875;-32,37376;6,01815;6,95;90;37,92695;164,1534;14,98923311;36,32077045;-68,88448809;-32,43746794;5,174800839;Stafford;2,050899028;0,04400281;2478900029;;;
19614;462530;-73,19371;-36,34065;44,21627;7,85;90;17,25064;21,25898;37,88000263;112,8950688;-73,46639031;-36,28575176;36,44027617;WellsCoppersmith;5,845124586;0,023882033;987663962;;;
19615;462534;-69,15405;-30,2854;3,940054;6,25;90;52,01326;202,2427;7,825604106;14,1286087;-69,13410173;-30,30693633;7,891014456;Stafford;0,900039303;0,042944068;1874463416;;;
19616;462559;-70,77932;-35,85611;124,7009;7;-90;57,41338;18,3608;11,11879133;14,03092393;-70,75327035;-35,73037854;120,3327715;WellsCoppersmith;8,5061864;0,038587522;3404221854;;;
19617;462582;-71,8678;-33,89314;8;6,35;-90;44,99981;304,9806;6,441828306;11,64138078;-71,84155835;-33,90620925;6,8821544;WellsCoppersmith;1,874412212;0,061309362;3203910939;;;
19618;462585;-68,97581;-32,56319;9,027225;6,15;90;37,09298;175,9208;9,141688801;13,30876234;-68,96998711;-32,57746716;9,460561509;Stafford;0,579048102;0,022811188;1968322470;;;
19619;462590;-71,5041;-35,98438;112,9536;6,2;-90;51,12619;13,50838;15,07277261;20,60861905;-71,5303832;-36,02764596;111,1156838;Stafford;0,269548368;0,012810836;224943290;;;
19620;462598;-70,40014;-34,51895;131,2951;6,2;-90;60,46455;14,5761;9,694072637;6,391840319;-70,41186799;-34,49384906;126,8771945;WellsCoppersmith;1,351283765;0,057572959;3055374555;;;
19621;462600;-68,36745;-33,41171;5;6,05;90;44,998;0,02339037;5,486258008;10,7566893;-68,36227545;-33,4038404;5,678445395;Stafford;0,845130729;0,027042007;3342848035;;;
19622;462608;-68,76027;-33,96249;194,8286;6,1;-90;50,46516;69,92127;13,43118895;17,15687327;-68,75955755;-33,9404934;191,9049624;Stafford;0,25723268;0,026192231;1681912411;;;
19623;462622;-68,47344;-31,83676;9,027225;6,85;90;38,2813;9,999014;12,63271692;30,32346715;-68,50684605;-31,89399165;7,234731982;Stafford;2,063493592;0,020494474;2709007322;;;
19624;462644;-70,64485;-30,08912;58,45681;6,55;90;21,60111;6,542457;19,46329728;23,27051999;-70,60182128;-30,11056768;60,25437985;Stafford;0,619236064;0,052781003;818150549;;;
19625;462649;-72,28214;-32,11008;10;7,25;-90;45,00045;120,0735;20,00734079;20,71369211;-72,46155591;-32,01318518;6,621198546;WellsCoppersmith;7,593322738;0,004599748;959407907;;;
19626;462670;-71,08397;-30,14392;42,32141;6,85;90;18,50189;6,681825;12,65299007;32,64560828;-71,14412485;-30,14636713;40,36837443;WellsCoppersmith;1,913642523;0,012961989;3456811230;;;
19627;462703;-69,7869;-34,72541;15;6,65;90;45,00016;0,04098308;16,83614422;25,99654681;-69,78840399;-34,72465151;14,80567402;Stafford;0,905149768;0,006747421;3114813658;;;
19628;462704;-69,48051;-30,90355;18,81111;6,15;90;20,41028;193,4836;7,934164778;12,5536101;-69,5342036;-30,87334902;16,64977238;Stafford;0,707308527;0,031111123;4159836116;;;
19629;462719;-70,08738;-33,798;129,4316;7;-90;55,38617;42,23646;22,59041859;39,70576478;-70,14226077;-33,81953672;126,2477325;Stafford;1,479452076;0,014539052;1856969107;;;
19630;462735;-71,8987;-29,49737;21,68224;6,95;90;14,62095;7,436519;12,28380606;31,74774516;-71,93689715;-29,52729449;20,83203209;WellsCoppersmith;2,863076212;0,028395929;3718695394;;;
19631;462760;-72,35167;-32,72402;8;6,45;-90;45,00078;304,9807;9,813400761;23,22471584;-72,31225988;-32,74647303;7,65634928;WellsCoppersmith;0,871181815;0,075781069;440569600;;;
19632;462761;-71,6879;-31,49269;34,32074;7,35;90;12,87436;7,663713;30,21774495;27,41829654;-71,71303254;-31,38070888;33,39700376;WellsCoppersmith;5,365080279;0,051704732;3031354136;;;
19633;462764;-70,35172;-33,47635;12,0363;6,75;90;37,48647;356,5126;15,56021796;28,68807595;-70,39623425;-33,46662992;7,915992297;Stafford;1,253607689;0,019044024;3280340650;;;
19634;462774;-68,85085;-31,78121;3,940054;6,15;90;52,01551;350,2537;10,21598794;10,7175971;-68,84889013;-31,78078735;4,455340746;WellsCoppersmith;0,643429468;0,006808771;949708335;;;
19635;462809;-68,85905;-32,32077;3,009075;6,65;90;38,38967;161,5076;12,49728409;33,69609059;-68,83455563;-32,34727557;4,819930279;WellsCoppersmith;0,940770273;0,010809418;4079507002;;;
19636;462864;-68,47518;-33,41171;15;6,75;90;44,99972;0,04426799;11,86674173;22,13924015;-68,48097319;-33,34366933;14,23131147;WellsCoppersmith;2,130024229;0,008796976;422097454;;;
19637;462865;-70,87991;-34,63548;5,175532;6,45;90;45,00134;0,02937281;16,85424022;20,84147462;-70,87931132;-34,80871658;5,266762931;Stafford;0,565250717;0,036504947;1751275838;;;
19638;462870;-72,79729;-36,7989;56,62006;6,75;90;13,9282;20,34191;24,29908045;30,21414761;-72,78616962;-36,76168401;56,49277333;Stafford;0,762216875;0,013595516;3502931694;;;
19639;462871;-69,00584;-32,3853;9,027225;6,05;90;37,05043;170,6314;7,661749453;7,98373964;-69,01472448;-32,37386362;8,352636673;WellsCoppersmith;0,815350672;0,029719015;1374155525;;;
19640;462891;-71,92198;-32,01424;33,03252;6,55;90;12,896;7,802503;13,73182563;11,73483847;-71,87829725;-32,02130149;33,99496678;WellsCoppersmith;1,740497282;0,014332589;2899230808;;;
19641;462910;-70,67747;-29,20379;56,2247;7,05;90;20,95071;6,484194;25,87330517;42,85208618;-70,80329326;-29,15142374;51,16448933;Stafford;1,422508482;0,011050417;3647867938;;;
19642;462930;-70,18204;-30,40867;15;6,05;-90;44,99925;90,02938;7,105182758;17,40154066;-70,22073113;-30,40257741;14,04243755;WellsCoppersmith;0,403381328;0,010026425;3182472996;;;
19643;462936;-71,5517;-28,85184;26,18504;7,95;90;18,11162;7,453213;52,26253393;189,3263694;-71,65396427;-28,80785483;22,68652825;WellsCoppersmith;3,568429952;0,015665045;1637149734;;;
19644;462964;-69,60336;-31,31735;16;6,45;90;75,00027;90,04012;13,58271579;19,4216464;-69,61155877;-31,31644052;15,6101118;Stafford;0,75267257;0,037191834;2946020350;;;
19645;462978;-68,65853;-31,14978;11,10232;6,85;90;74,99891;90,06246;26,24682934;32,51568347;-68,63064979;-31,15547382;13,53633427;WellsCoppersmith;0,92620903;0,02123038;2004583687;;;
19646;462980;-71,72659;-34,41611;57,09319;6,75;90;13,62922;15,08232;21,87972279;29,57367516;-71,74841809;-34,41819221;56,6388927;Stafford;0,864831763;0,077502178;665635752;;;
19647;462983;-71,53291;-32,00456;8;6,05;-45;75,00078;304,9803;6,699957734;12,53978174;-71,53365884;-32,00218961;6,981542573;Stafford;0,593631181;0,036952828;3758163075;;;
19648;462985;-68,35413;-34,22109;5;6,25;90;44,9985;0,02773941;7,362609203;14,22014617;-68,34597869;-34,2244845;6,059523739;Stafford;0,950479896;0,03424129;2506353301;;;
19649;462993;-69,23952;-32,22352;121,2889;7,2;-90;42,79365;19,95421;27,91801426;47,79397701;-69,26313299;-32,03747184;112,097826;WellsCoppersmith;1,984362678;0,037457782;3622032527;;;
19650;462994;-69,80735;-34,4012;163,1649;6,2;-90;66,05065;14,61416;10,910965;15,8784066;-69,83639495;-34,45704617;159,5198871;Stafford;0,483290951;0,01824427;2711874519;;;
19651;463000;-72,53556;-32,95469;23,64202;7,35;90;26,48303;10,61406;29,02857089;56,97434892;-72,68259446;-33,4373496;21,82228589;WellsCoppersmith;2,687656231;0,032148573;2807705096;;;
19652;463030;-71,6733;-31,28511;8;6,15;-45;74,99914;304,981;6,255850604;13,81479076;-71,67351445;-31,28442809;7,707253285;Stafford;0,815169769;0,03876971;357622294;;;
19653;463036;-73,05793;-34,73407;26,54242;6,85;90;26,07881;17,87111;21,39167726;24,98920946;-72,97060755;-34,67110031;29,23917086;WellsCoppersmith;1,478704485;0,016902394;1725280329;;;
19654;463052;-71,50243;-32,54021;10;6,95;-45;75,00013;304,9304;13,98665578;54,42398508;-71,54713412;-32,5081248;6,97930336;Stafford;1,466812221;0,054381837;2207018600;;;
19655;463057;-71,72345;-32,45422;8;6,05;-90;45,00082;304,9842;3,998557663;8,932018166;-71,77019571;-32,42151322;5,341163107;Stafford;1,396451266;0,008169683;709480555;;;
19656;463060;-71,54549;-31,38403;10;7,05;90;44,99975;30,08692;17,04703656;38,47686639;-71,51493513;-31,33663927;9,866168431;WellsCoppersmith;2,404529766;0,038836994;131928843;;;
19657;463066;-68,68027;-32,60333;130,1804;6,5;-90;41,37973;28,59547;15,31775725;15,46778725;-68,68968231;-32,59650605;129,1535894;WellsCoppersmith;0,995990905;0,022743175;4225399894;;;
19658;463086;-71,48539;-30,16134;30,76172;7,65;90;13,71023;7,079087;12,31251074;105,6260853;-71,60676538;-30,01160988;27,4097944;WellsCoppersmith;9,632986208;0,083982999;3791848535;;;
19659;463095;-69,81329;-31,58715;6;6,25;90;44,99717;0,02539995;9,852278766;15,04025596;-69,81387611;-31,55009471;5,918923318;Stafford;0,671563102;0,018440836;1160756701;;;
19660;463096;-71,8952;-33,25966;10;6,85;-45;74,99937;304,944;12,13858683;69,15811521;-71,73304968;-33,34696364;6,194851049;WellsCoppersmith;0,941602206;0,068465554;1586021934;;;
19661;463101;-71,92398;-34,12576;4,755282;6,05;-90;72,10255;136,5276;4,781469104;8,24300138;-71,93308282;-34,11826716;5,000449692;Stafford;1,265412205;0,040420828;2980728086;;;
19662;463189;-69,43723;-34,48904;186,9743;6,2;-90;54,0853;355,0423;9,251716036;15,03682831;-69,44361074;-34,47493001;185,7738939;Stafford;0,601866554;0,01358016;996409504;;;
19663;463232;-71,16315;-35,21695;116,7504;6,1;-90;53,51374;26,68287;10,1645136;14,30563612;-71,14522064;-35,15559322;114,3156514;Stafford;0,407647675;0,0244984;1042451168;;;
19664;463238;-71,7562;-30,94981;28,94283;6,55;90;12,29796;7,750165;13,12691418;21,54389985;-71,69867986;-30,9296823;30,06573611;Stafford;0,991726179;0,020431092;3139298091;;;
19665;463264;-71,28089;-30,48942;37,26031;7,25;90;16,52746;7,290738;28,83494351;54,64380998;-71,32288424;-30,39984332;35,67945871;Stafford;1,997186712;0,042717443;4234518217;;;
19666;463270;-70,38228;-30,40867;6,382644;6,35;-90;59,99895;0,02038233;20,61028636;6,954936854;-70,38535861;-30,37431351;5,355567197;WellsCoppersmith;0,980621765;0,019065303;1749970554;;;
19667;463297;-68,10612;-32,90914;145,4915;6,3;-90;42,56847;35,62842;16,08094129;21,54995532;-68,13728481;-32,87973719;141,54087;Stafford;0,341287911;0,044551685;1422501979;;;
19668;463298;-71,03919;-33,79715;82,33887;6,6;-90;48,85114;22,80401;25,29662601;15,94405159;-71,06747478;-33,76728817;77,63162831;WellsCoppersmith;0,826451656;0,070183141;663469069;;;
19669;463343;-72,27527;-32,00456;8;6,35;-45;75,00121;304,9735;7,652144551;19,45555471;-72,27424332;-32,0078086;9,395711876;Stafford;0,944173838;0,033315414;858303476;;;
19670;463370;-71,79328;-31,84407;34,45083;8,05;90;14,48429;7,483595;47,40617992;146,3505635;-71,53615606;-31,4157764;39,13344866;Stafford;7,188683876;0,02791799;805922221;;;
19671;463414;-69,36932;-33,45021;131,8017;6,2;-90;52,62202;29,90467;12,25109924;11,46394249;-69,40720119;-33,46410251;128,5739252;WellsCoppersmith;0,596169411;0,024791465;574861345;;;
19672;463456;-69,18378;-31,50279;119,2069;6,6;-90;42,18387;5,028197;10,99629424;20,75313292;-69,2212795;-31,47855657;114,9109315;Stafford;1,460658618;0,037000636;594444920;;;
19673;463479;-70,2493;-33,10663;15;6,05;90;44,99987;0,01564868;5,16112432;23,81366897;-70,25288077;-33,11583344;14,52890375;WellsCoppersmith;0,405796328;0,019295273;1439490304;;;
19674;463487;-72,02417;-31,69257;28,56592;6,65;90;13,30138;7,706913;20,17895505;48,92607366;-72,0680741;-31,68351615;27,55595005;WellsCoppersmith;0,401272786;0,040576961;1782046755;;;
19675;463508;-68,92844;-32,47088;9,027225;6,25;90;37,05391;169,1131;7,911015521;10,96144117;-68,92003512;-32,49944052;9,22432523;WellsCoppersmith;1,147569115;0,031693966;531278488;;;
19676;463539;-68,99717;-32,42966;9,027225;6,45;90;37,05255;170,5722;7,096496078;9,866389127;-69,03053088;-32,43140965;5,60630501;WellsCoppersmith;2,835806139;0,033627638;2446016813;;;
19677;463545;-69,68314;-35,92821;208,411;6,1;-90;71,84504;10,49375;8,278017488;12,13717883;-69,68390559;-35,90368154;204,8214108;Stafford;0,589976421;0,026743019;2253901739;;;
19678;463566;-68,71928;-30,15566;120,2688;6,3;-90;39,21118;332,2859;5,662345122;13,07601292;-68,75279879;-30,11965076;118,2003671;Stafford;1,59737568;0,009758096;2231799426;;;
19679;463567;-69,89948;-33,91602;7,014563;6,45;-90;60,00072;0,02454248;18,17507764;27,66802012;-69,90284195;-33,90124997;5,938033523;Stafford;0,39484295;0,010179386;4221460380;;;
19680;463570;-70,77663;-34,18582;15;6,35;90;60,00141;90,03992;8,443232135;30,70420023;-70,77610415;-34,19109522;16,17149372;WellsCoppersmith;0,542215872;0,022617283;4148219702;;;
19681;463577;-71,31904;-34,63548;15;6,35;-90;60,00121;0,02430942;12,58743613;20,17563495;-71,33867747;-34,59504115;8,770723685;Stafford;0,553495704;0,003978239;3027536024;;;
